,clouds,visibility,wind_speed,wind_deg,weather_main,weather_desc,month,hour_stan,week,day_of_year,quarter,sunrise_sunset,sun_on,pressure_norm,temp_stan,feelslike_stan,humidity_stan,dewpoint_stan,templag_1,pressurelag_1,humiditylag_1,dewpointlag_1,feelslikelag_1,templag_2,pressurelag_2,humiditylag_2,dewpointlag_2,feelslikelag_2,templag_3,pressurelag_3,humiditylag_3,dewpointlag_3,feelslikelag_3,templag_4,pressurelag_4,humiditylag_4,dewpointlag_4,feelslikelag_4,templag_5,pressurelag_5,humiditylag_5,dewpointlag_5,feelslikelag_5,templag_6,pressurelag_6,humiditylag_6,dewpointlag_6,feelslikelag_6,tempMA_1,pressureMA_1,humidityMA_1,dewpointMA_1,feelslikeMA_1,tempMA_3,pressureMA_3,humidityMA_3,dewpointMA_3,feelslikeMA_3,tempMA_5,pressureMA_5,humidityMA_5,dewpointMA_5,feelslikeMA_5,tempMA_7,pressureMA_7,humidityMA_7,dewpointMA_7,feelslikeMA_7,tempMA_9,pressureMA_9,humidityMA_9,dewpointMA_9,feelslikeMA_9,temp_trend,temp_seasonal,temp_residual,pressure_trend,pressure_seasonal,pressure_residual,humidity_trend,humidity_seasonal,humidity_residual,dewpoint_trend,dewpoint_seasonal,dewpoint_residual,feelslike_trend,feelslike_seasonal,feelslike_residual,temp_w_seas,pressure_w_seas,humidity_w_seas,dewpoint_w_seas,feelslike_w_seas
813,20,1.0,0.51,0.0,Clouds,few clouds,2,0.34782608695652173,0.11538461538461539,0.09315068493150686,0.25,0.3333333333333333,1,-0.6625884582490341,0.07299912049252434,0.05006337135614696,0.7166666666666667,0.46705882352941175,0.08267370272647329,-0.6625884582490341,0.6333333333333333,0.41352941176470587,0.049429657794676875,0.09498680738786296,-0.6625884582490341,0.6333333333333333,0.42176470588235293,0.058935361216730014,0.09498680738786296,-0.6625884582490341,0.7166666666666667,0.48117647058823537,0.06717363751584297,0.06772207563764288,-0.6625884582490341,0.7166666666666667,0.4635294117647059,0.04562737642585566,0.15831134564643803,-0.6625884582490341,0.55,0.3994117647058824,0.10076045627376425,0.18557607739665813,-0.10511235373903521,0.6333333333333333,0.48058823529411765,0.1305449936628645,0.07783641160949847,-0.6625884582490341,0.6749999999999998,0.44029411764705884,0.049746514575411585,0.0864116094986809,-0.6625884582490341,0.675,0.44588235294117645,0.0564005069708492,0.09527997654646742,-0.6625884582490341,0.6611111111111111,0.4410784313725491,0.06199831009716941,0.12412049252418655,-0.5232194321215342,0.6458333333333334,0.4486764705882353,0.07826362484157165,0.15646437994722961,-0.43959801644503466,0.6366666666666666,0.4629411764705883,0.12566539923954378,0.3275432424508942,-0.04916848435886398,-0.20537563759950592,-0.650974372738409,0.2503100554883914,-0.26192414099901656,0.49097222222222225,0.04492592742856456,0.18076851701587987,0.4431004901960785,0.006814874677286261,0.017143458656046988,0.29738329108576256,-0.05699461745200046,-0.19032530227761513,0.06940986437837683,-0.8284410119993176,0.7488635813238046,0.47024177087868546,0.04721002865734593
814,20,1.0,1.54,0.8333333333333334,Clouds,few clouds,2,0.391304347826087,0.11538461538461539,0.09315068493150686,0.25,0.3333333333333333,1,-0.10511235373903521,0.1416007036059809,0.09569074778200262,0.6333333333333333,0.451764705882353,0.07299912049252434,-0.6625884582490341,0.7166666666666667,0.46705882352941175,0.05006337135614696,0.08267370272647329,-0.6625884582490341,0.6333333333333333,0.41352941176470587,0.049429657794676875,0.09498680738786296,-0.6625884582490341,0.6333333333333333,0.42176470588235293,0.058935361216730014,0.09498680738786296,-0.6625884582490341,0.7166666666666667,0.48117647058823537,0.06717363751584297,0.06772207563764288,-0.6625884582490341,0.7166666666666667,0.4635294117647059,0.04562737642585566,0.15831134564643803,-0.6625884582490341,0.55,0.3994117647058824,0.10076045627376425,0.1072999120492523,-0.3838504059940361,0.6749999999999998,0.4594117647058824,0.07287705956907446,0.0980650835532104,-0.5232194321215347,0.6541666666666667,0.4385294117647059,0.06352978453738911,0.09249486953972456,-0.5696757741640345,0.6749999999999999,0.4498039215686274,0.061153358681875804,0.11235708003518044,-0.5232194321215343,0.6541666666666667,0.4473529411764706,0.07477820025348547,0.14063324538258587,-0.43959801644503466,0.6366666666666666,0.4526470588235295,0.10050697084917623,0.32613236587510996,-0.02556484342342886,-0.15896681884570021,-0.6277462017171592,0.37866059023401616,0.1439732577441079,0.4951388888888889,0.022231839109476226,0.11596260533496817,0.44560049019607845,0.002579392022685941,0.0035848236635886246,0.29744930291508237,-0.03283394939874686,-0.16892460573433288,0.13798070378964664,-0.14491425964674498,0.6474134981026682,0.452929984160837,0.0925488426114001
815,20,1.0,0.51,0.0,Clouds,few clouds,2,0.43478260869565216,0.11538461538461539,0.09315068493150686,0.25,0.3333333333333333,1,0.45236375077096364,0.2576956904133685,0.26425855513307994,0.5666666666666667,0.4764705882352941,0.1416007036059809,-0.10511235373903521,0.6333333333333333,0.451764705882353,0.09569074778200262,0.07299912049252434,-0.6625884582490341,0.7166666666666667,0.46705882352941175,0.05006337135614696,0.08267370272647329,-0.6625884582490341,0.6333333333333333,0.41352941176470587,0.049429657794676875,0.09498680738786296,-0.6625884582490341,0.6333333333333333,0.42176470588235293,0.058935361216730014,0.09498680738786296,-0.6625884582490341,0.7166666666666667,0.48117647058823537,0.06717363751584297,0.06772207563764288,-0.6625884582490341,0.7166666666666667,0.4635294117647059,0.04562737642585566,0.19964819700967437,0.17362569851596282,0.5999999999999999,0.46411764705882363,0.17997465145754094,0.13874230430958678,-0.24448137986653523,0.6375,0.45220588235294124,0.11486058301647659,0.12415713866901217,-0.3838504059940348,0.65,0.4519607843137255,0.0975918884664132,0.12137203166226923,-0.4535349190577844,0.6458333333333333,0.44683823529411765,0.09149239543726241,0.1392260334212842,-0.3838504059940348,0.6366666666666666,0.451764705882353,0.09860583016476557,0.32635224274406327,0.0019324503997224715,-0.07058900273041725,-0.6045180306959091,0.435837626594016,0.6210441548728567,0.49513888888888885,-0.041519051203914074,0.11304682898169188,0.4457352941176471,-0.03181069093357349,0.06254598505122047,0.2977925644275455,-0.004565145167490152,-0.028968864126975385,0.25819367455331454,0.6495208942641474,0.543139204317782,0.4613137296140032,0.26305217646714624
816,20,1.0,1.54,0.0,Clouds,few clouds,2,0.4782608695652174,0.11538461538461539,0.09315068493150686,0.25,0.3333333333333333,1,0.45236375077096364,0.3896218117854001,0.37389100126742725,0.4166666666666667,0.4358823529411766,0.2576956904133685,0.45236375077096364,0.5666666666666667,0.4764705882352941,0.26425855513307994,0.1416007036059809,-0.10511235373903521,0.6333333333333333,0.451764705882353,0.09569074778200262,0.07299912049252434,-0.6625884582490341,0.7166666666666667,0.46705882352941175,0.05006337135614696,0.08267370272647329,-0.6625884582490341,0.6333333333333333,0.41352941176470587,0.049429657794676875,0.09498680738786296,-0.6625884582490341,0.6333333333333333,0.42176470588235293,0.058935361216730014,0.09498680738786296,-0.6625884582490341,0.7166666666666667,0.48117647058823537,0.06717363751584297,0.32365875109938397,0.45236375077096364,0.4916666666666666,0.4561764705882354,0.31907477820025326,0.21547933157431848,0.03425667238846418,0.5833333333333334,0.4577941176470589,0.19597591888466417,0.17326297273526836,-0.19802503782403522,0.6000000000000001,0.44441176470588234,0.14871144909167724,0.15028583992963948,-0.3141658929302847,0.6291666666666667,0.45139705882352943,0.1256337135614703,0.1546174142480212,-0.3281027955430349,0.6216666666666667,0.4491176470588235,0.12363751584283911,0.3248497508062152,0.03799093962130745,0.02678112135787747,-0.5929039451852842,0.3538736966036642,0.6913939993525837,0.496875,-0.07822329134960992,-0.0019850419837234012,0.4460049019607843,-0.04034829053199771,0.030225741512390027,0.29315853400929454,0.030023127247616008,0.050709340010516704,0.40442391051208365,0.6124433834657832,0.3840736286043292,0.4182952451269352,0.3851163783752177
817,20,1.0,1.54,0.0,Clouds,few clouds,2,0.5217391304347826,0.11538461538461539,0.09315068493150686,0.25,0.3333333333333333,1,0.45236375077096364,0.48372911169744937,0.39543726235741455,0.25,0.33647058823529413,0.3896218117854001,0.45236375077096364,0.4166666666666667,0.4358823529411766,0.37389100126742725,0.2576956904133685,0.45236375077096364,0.5666666666666667,0.4764705882352941,0.26425855513307994,0.1416007036059809,-0.10511235373903521,0.6333333333333333,0.451764705882353,0.09569074778200262,0.07299912049252434,-0.6625884582490341,0.7166666666666667,0.46705882352941175,0.05006337135614696,0.08267370272647329,-0.6625884582490341,0.6333333333333333,0.41352941176470587,0.049429657794676875,0.09498680738786296,-0.6625884582490341,0.6333333333333333,0.42176470588235293,0.058935361216730014,0.4366754617414244,0.45236375077096364,0.33333333333333326,0.38617647058823545,0.38466413181242054,0.31816182937554977,0.3129947246434636,0.4666666666666666,0.4251470588235295,0.2823193916349811,0.2380533567868661,-0.012199669654035572,0.5361111111111111,0.4301960784313726,0.20479509928179132,0.2022867194371153,-0.17479686680278497,0.5708333333333333,0.43551470588235297,0.16935994930291515,0.18443271767810032,-0.27235518509203505,0.5833333333333334,0.4347058823529412,0.1501267427122941,0.3217714746408678,0.04447777113068329,0.11747986592589826,-0.5929039451852842,0.23479256668459794,0.81047512927165,0.501736111111111,-0.057996498100664796,-0.19373961301044626,0.4475735294117647,-0.020690807285534584,-0.09041213389093598,0.284458174904943,0.04343706520251272,0.06754202224995881,0.5052443044167771,0.55857539688955,0.2355008754748338,0.3295087401368672,0.41261389650593666
818,20,1.0,2.57,0.8611111111111112,Clouds,few clouds,2,0.5652173913043478,0.11538461538461539,0.09315068493150686,0.25,0.3333333333333333,1,-0.10511235373903521,0.5927880386983291,0.36755386565272496,0.0,0.10647058823529415,0.48372911169744937,0.45236375077096364,0.25,0.33647058823529413,0.39543726235741455,0.3896218117854001,0.45236375077096364,0.4166666666666667,0.4358823529411766,0.37389100126742725,0.2576956904133685,0.45236375077096364,0.5666666666666667,0.4764705882352941,0.26425855513307994,0.1416007036059809,-0.10511235373903521,0.6333333333333333,0.451764705882353,0.09569074778200262,0.07299912049252434,-0.6625884582490341,0.7166666666666667,0.46705882352941175,0.05006337135614696,0.08267370272647329,-0.6625884582490341,0.6333333333333333,0.41352941176470587,0.049429657794676875,0.5382585751978889,0.17362569851596282,0.12499999999999989,0.2214705882352942,0.38149556400506945,0.4309586631486368,0.3129947246434636,0.30833333333333335,0.33882352941176475,0.35028517110266166,0.3230724127821754,0.08071301443096425,0.43055555555555564,0.3790196078431373,0.25781580059146597,0.2645118733509235,-0.10511235373903513,0.48124999999999996,0.3886764705882353,0.2069074778200254,0.22788038698328944,-0.21660757464103514,0.5283333333333333,0.4054117647058824,0.17680608365019018,0.3197925828202874,0.05907198233865156,0.21392347353939012,-0.5929039451852842,0.038088181707177565,0.4497034097390714,0.50625,-0.07379291160277449,-0.4324570883972255,0.44965686274509803,-0.026780407682655445,-0.31640586682714844,0.28024662019433894,0.04505661112134388,0.042250634337042146,0.6278052032508807,-0.10911589216791671,0.0,0.10361926247614084,0.3841145972435865
819,20,1.0,2.06,0.0,Clouds,few clouds,2,0.6086956521739131,0.11538461538461539,0.09315068493150686,0.25,0.3333333333333333,1,-0.6625884582490341,0.6341248900615656,0.405576679340938,0.0,0.13058823529411767,0.5927880386983291,-0.10511235373903521,0.0,0.10647058823529415,0.36755386565272496,0.48372911169744937,0.45236375077096364,0.25,0.33647058823529413,0.39543726235741455,0.3896218117854001,0.45236375077096364,0.4166666666666667,0.4358823529411766,0.37389100126742725,0.2576956904133685,0.45236375077096364,0.5666666666666667,0.4764705882352941,0.26425855513307994,0.1416007036059809,-0.10511235373903521,0.6333333333333333,0.451764705882353,0.09569074778200262,0.07299912049252434,-0.6625884582490341,0.7166666666666667,0.46705882352941175,0.05006337135614696,0.6134564643799469,-0.3838504059940361,0.0,0.11852941176470597,0.38656527249683115,0.5250659630606861,0.03425667238846419,0.16666666666666669,0.25235294117647067,0.3856147021546262,0.4165933743770156,0.08071301443096425,0.31111111111111117,0.3229411764705883,0.3170680185889312,0.3319041336851364,-0.10511235373903512,0.40208333333333335,0.3522794117647059,0.25023764258555137,0.2845206684256817,-0.21660757464103514,0.45666666666666667,0.37211764705882355,0.21280101394169842,0.31841835238932875,0.06867512778395327,0.24703140988828357,-0.5929039451852842,-0.1517065574601243,0.0820220443963744,0.5114583333333333,-0.06301583705987715,-0.4484424962734562,0.45247549019607836,-0.015147403215045619,-0.3067398516869151,0.27958650190114076,0.0646007919195556,0.06138938552024163,0.6776734979175288,-0.5620694442352618,0.0,0.12861016263897643,0.4317772540104663
826,20,1.0,1.54,0.8888888888888888,Clouds,few clouds,2,0.9130434782608695,0.11538461538461539,0.09315068493150686,0.25,0.6666666666666666,0,-0.6625884582490341,0.3685136323658752,0.4226869455006338,0.5666666666666667,0.5476470588235295,0.3280562884784521,-1.220064562759033,0.6166666666666667,0.56,0.38466413181242076,0.42919964819700984,-1.7775406672690317,0.45,0.49058823529411777,0.4455006337135615,0.5013192612137205,-1.7775406672690317,0.3333333333333333,0.43000000000000005,0.4676806083650191,0.5708003518029905,-1.7775406672690317,0.38333333333333336,0.5205882352941176,0.6045627376425855,0.6200527704485488,-1.7775406672690317,0.35,0.5200000000000001,0.6501901140684408,0.6385224274406334,-1.220064562759033,0.31666666666666665,0.4994117647058824,0.6463878326996199,0.3482849604221633,-0.9413265105040349,0.5916666666666666,0.5538235294117648,0.40367553865652694,0.4067722075637645,-1.359433588886533,0.49166666666666664,0.5070588235294118,0.4301330798479088,0.46965699208443284,-1.4988026150140323,0.45,0.5114705882352942,0.4958808618504435,0.5113236587510995,-1.3594335888865323,0.3770833333333333,0.46235294117647063,0.5034062103929025,0.5167106420404575,-1.0528217314060333,0.32666666666666666,0.41417647058823537,0.47902408111533584,0.3240068894752272,-0.0072532816587008615,0.051760024549348846,-0.45353491905778454,0.14191192405589176,-0.35096546324714134,0.53125,0.02021082771346484,0.015205838953201812,0.4702205882352941,0.01705353103726616,0.060372939550969215,0.2860160540768906,0.016661720225249765,0.1200091711984934,0.3658406991952546,-0.7566176612163814,0.5781194690376301,0.5569863749386441,0.42972963712943074
827,20,1.0,0.0,0.0,Clouds,few clouds,2,0.9565217391304348,0.11538461538461539,0.09315068493150686,0.25,0.6666666666666666,0,-0.10511235373903521,0.3157431838170624,0.3726235741444868,0.6333333333333333,0.5647058823529412,0.3685136323658752,-0.6625884582490341,0.5666666666666667,0.5476470588235295,0.4226869455006338,0.3280562884784521,-1.220064562759033,0.6166666666666667,0.56,0.38466413181242076,0.42919964819700984,-1.7775406672690317,0.45,0.49058823529411777,0.4455006337135615,0.5013192612137205,-1.7775406672690317,0.3333333333333333,0.43000000000000005,0.4676806083650191,0.5708003518029905,-1.7775406672690317,0.38333333333333336,0.5205882352941176,0.6045627376425855,0.6200527704485488,-1.7775406672690317,0.35,0.5200000000000001,0.6501901140684408,0.3421284080914685,-0.3838504059940361,0.5999999999999999,0.5561764705882355,0.39765525982256,0.3603781882145999,-0.9413265105040338,0.5666666666666667,0.5407352941176471,0.4063688212927757,0.41893872764585177,-1.220064562759033,0.49722222222222223,0.518921568627451,0.44961977186311786,0.4715259454705366,-1.2897490758227828,0.45625,0.5166176470588235,0.49928707224334606,0.4999120492524187,-1.1085693418570333,0.365,0.4370000000000001,0.4767427122940432,0.3272867194371153,-0.005086930712666549,-0.006456604907386343,-0.45353491905778454,0.22752858006370413,0.12089398525504519,0.5267361111111111,0.007514958767595892,0.09908226345462634,0.4686887254901961,0.0057229314897548475,0.09029422537299024,0.2884188846641319,0.005227117298251389,0.07897757218210354,0.3141370201179883,-0.12902841833243167,0.6380928072194775,0.5679376554295086,0.3745713212746337
828,20,1.0,0.0,0.0,Clouds,few clouds,2,1.0,0.11538461538461539,0.09315068493150686,0.25,0.6666666666666666,0,-0.10511235373903521,0.2198768689533861,0.1121673003802281,0.7166666666666667,0.5629411764705884,0.3157431838170624,-0.10511235373903521,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.3685136323658752,-0.6625884582490341,0.5666666666666667,0.5476470588235295,0.4226869455006338,0.3280562884784521,-1.220064562759033,0.6166666666666667,0.56,0.38466413181242076,0.42919964819700984,-1.7775406672690317,0.45,0.49058823529411777,0.4455006337135615,0.5013192612137205,-1.7775406672690317,0.3333333333333333,0.43000000000000005,0.4676806083650191,0.5708003518029905,-1.7775406672690317,0.38333333333333336,0.5205882352941176,0.6045627376425855,0.2678100263852239,-0.10511235373903521,0.6749999999999998,0.5638235294117648,0.24239543726235713,0.308047493403694,-0.5232194321215347,0.6333333333333333,0.5588235294117647,0.32303548795944237,0.3604514805042511,-0.9413265105040337,0.5527777777777778,0.5259803921568628,0.367553865652725,0.41919525065963065,-1.150380049695283,0.50625,0.5245588235294119,0.43250950570342206,0.46262093227792445,-1.1085693418570333,0.43666666666666665,0.4826470588235295,0.45120405576679345,0.33175754910583405,-0.0027408727102760625,-0.10913980744217189,-0.44192083354715955,0.2205303490508916,0.11627813075723273,0.5225694444444444,0.0005438049214420516,0.1935534173007802,0.46800245098039206,0.002068299765270168,0.09287042572492617,0.29237959442332073,0.002531295745490696,-0.18274358978858332,0.21927421444365083,-0.12829281779866544,0.7170563935270335,0.5641055075737434,0.11245122899046374
829,20,1.0,0.0,0.0,Clouds,few clouds,2,0.0,0.11538461538461539,0.0958904109589041,0.25,0.0,0,-0.10511235373903521,0.20404573438874232,0.10076045627376425,0.7166666666666667,0.5523529411764707,0.2198768689533861,-0.10511235373903521,0.7166666666666667,0.5629411764705884,0.1121673003802281,0.3157431838170624,-0.10511235373903521,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.3685136323658752,-0.6625884582490341,0.5666666666666667,0.5476470588235295,0.4226869455006338,0.3280562884784521,-1.220064562759033,0.6166666666666667,0.56,0.38466413181242076,0.42919964819700984,-1.7775406672690317,0.45,0.49058823529411777,0.4455006337135615,0.5013192612137205,-1.7775406672690317,0.3333333333333333,0.43000000000000005,0.4676806083650191,0.21196130167106386,-0.10511235373903521,0.7166666666666667,0.5576470588235296,0.10646387832699583,0.27704485488126657,-0.2444813798665353,0.6583333333333333,0.5569117647058824,0.2520595690747782,0.310905892700088,-0.6625884582490341,0.6166666666666667,0.546372549019608,0.30640050697084914,0.36719437115215486,-0.9413265105040334,0.5520833333333334,0.5286029411764707,0.36383079847908745,0.4196130167106421,-1.0528217314060333,0.5083333333333333,0.5248235294117648,0.42072243346007604,0.3362833479917912,-0.012533380358984261,-0.11970423324406464,-0.43030674803653457,0.14920795213307925,0.1759864421644201,0.5215277777777777,0.015665777855914994,0.17947311103297398,0.46988970588235296,0.0035005521534049494,0.07896268314071281,0.2974361005492185,-0.02412681985036257,-0.17254882442509167,0.20148835158901995,-0.12079595278432446,0.7278938074634058,0.5542864814541456,0.0983294268972068
830,20,1.0,0.51,0.0,Clouds,few clouds,2,0.043478260869565216,0.11538461538461539,0.0958904109589041,0.25,0.0,0,-0.10511235373903521,0.2084432717678101,0.10392902408111536,0.6333333333333333,0.49529411764705883,0.20404573438874232,-0.10511235373903521,0.7166666666666667,0.5523529411764707,0.10076045627376425,0.2198768689533861,-0.10511235373903521,0.7166666666666667,0.5629411764705884,0.1121673003802281,0.3157431838170624,-0.10511235373903521,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.3685136323658752,-0.6625884582490341,0.5666666666666667,0.5476470588235295,0.4226869455006338,0.3280562884784521,-1.220064562759033,0.6166666666666667,0.56,0.38466413181242076,0.42919964819700984,-1.7775406672690317,0.45,0.49058823529411777,0.4455006337135615,0.20624450307827588,-0.10511235373903521,0.6749999999999998,0.5238235294117649,0.10234474017743947,0.2370272647317503,-0.10511235373903521,0.6749999999999999,0.5438235294117648,0.17237008871989862,0.27411316329522134,-0.3838504059940348,0.6472222222222223,0.5471568627450981,0.24947190536544148,0.3218997361477573,-0.7322729713127839,0.5833333333333333,0.5254411764705883,0.30125158428390375,0.37660510114335977,-0.9413265105040336,0.54,0.5244117647058825,0.3664765525982256,0.34027777777777785,-0.020149905703082154,-0.11168460030688558,-0.41869266252590953,0.027706749868079483,0.28587355891879485,0.5246527777777777,0.027426817741954893,0.08125373781360067,0.4762622549019607,0.008848717060393342,0.010183145684704763,0.3039976763836079,-0.033081070605944125,-0.16698758169654843,0.2042431594972468,-0.10802467543212775,0.6507036512365715,0.4996768351557948,0.10049094069748112
831,20,1.0,0.0,0.0,Clouds,few clouds,2,0.08695652173913043,0.11538461538461539,0.0958904109589041,0.25,0.0,0,-0.10511235373903521,0.14687774846086205,0.11850443599493035,0.8166666666666667,0.5829411764705883,0.2084432717678101,-0.10511235373903521,0.6333333333333333,0.49529411764705883,0.10392902408111536,0.20404573438874232,-0.10511235373903521,0.7166666666666667,0.5523529411764707,0.10076045627376425,0.2198768689533861,-0.10511235373903521,0.7166666666666667,0.5629411764705884,0.1121673003802281,0.3157431838170624,-0.10511235373903521,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.3685136323658752,-0.6625884582490341,0.5666666666666667,0.5476470588235295,0.4226869455006338,0.3280562884784521,-1.220064562759033,0.6166666666666667,0.56,0.38466413181242076,0.17766051011433576,-0.10511235373903521,0.7249999999999999,0.5391176470588237,0.11121673003802252,0.1948109058927002,-0.10511235373903521,0.7208333333333332,0.5483823529411765,0.10884030418250948,0.24391673995895635,-0.19802503782403516,0.6805555555555555,0.5509803921568629,0.2051119560625264,0.27759454705365,-0.5232194321215342,0.64375,0.5445588235294119,0.2576045627376426,0.3292875989445911,-0.7740836791510339,0.5866666666666667,0.5307058823529412,0.31330798479087457,0.3436125769569042,-0.024662079740322137,-0.17207274875572004,-0.3954644915046596,-0.10823761001910777,0.39858974778473216,0.5277777777777777,0.04184989466503181,0.24703899422385717,0.4821936274509804,0.017500677844707074,0.08324687117490084,0.30937103929024073,-0.032544005133042134,-0.15832259816226824,0.1432554377162413,-0.093735243786839,0.8508440806431093,0.5931430422024146,0.11464782702162307
832,20,0.8823529411764706,0.0,0.0,Clouds,few clouds,2,0.13043478260869565,0.11538461538461539,0.0958904109589041,0.25,0.0,0,-0.10511235373903521,0.15391380826737025,0.11406844106463881,0.7166666666666667,0.5200000000000001,0.14687774846086205,-0.10511235373903521,0.8166666666666667,0.5829411764705883,0.11850443599493035,0.2084432717678101,-0.10511235373903521,0.6333333333333333,0.49529411764705883,0.10392902408111536,0.20404573438874232,-0.10511235373903521,0.7166666666666667,0.5523529411764707,0.10076045627376425,0.2198768689533861,-0.10511235373903521,0.7166666666666667,0.5629411764705884,0.1121673003802281,0.3157431838170624,-0.10511235373903521,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.3685136323658752,-0.6625884582490341,0.5666666666666667,0.5476470588235295,0.4226869455006338,0.15039577836411583,-0.10511235373903521,0.7666666666666666,0.5514705882352944,0.11628643852978425,0.17832014072119623,-0.10511235373903521,0.7208333333333333,0.5376470588235295,0.10931558935361216,0.20815010260920555,-0.10511235373903521,0.7055555555555556,0.546372549019608,0.15367553865652722,0.24318381706244507,-0.3141658929302847,0.6770833333333333,0.5482352941176472,0.21617553865652728,0.2875989445910291,-0.6068408477980343,0.62,0.5306470588235295,0.2642585551330799,0.3470573145705072,-0.0461432981212767,-0.14700020818186024,-0.37223632048340966,-0.22318727686785753,0.490311243612232,0.5222222222222221,0.05180359836873551,0.14264084607570904,0.47802696078431367,0.009953229378140952,0.03201980983754551,0.308565694972539,-0.05739864369965788,-0.1370986102082423,0.14681171752750796,-0.08165261374284898,0.7537925788309271,0.5251756792766334,0.10752106725859419
833,20,0.8823529411764706,1.03,0.0,Clouds,few clouds,2,0.17391304347826086,0.11538461538461539,0.0958904109589041,0.25,0.0,0,-0.10511235373903521,0.13632365875109945,0.10012674271229416,0.7166666666666667,0.5082352941176472,0.15391380826737025,-0.10511235373903521,0.7166666666666667,0.5200000000000001,0.11406844106463881,0.14687774846086205,-0.10511235373903521,0.8166666666666667,0.5829411764705883,0.11850443599493035,0.2084432717678101,-0.10511235373903521,0.6333333333333333,0.49529411764705883,0.10392902408111536,0.20404573438874232,-0.10511235373903521,0.7166666666666667,0.5523529411764707,0.10076045627376425,0.2198768689533861,-0.10511235373903521,0.7166666666666667,0.5629411764705884,0.1121673003802281,0.3157431838170624,-0.10511235373903521,0.6333333333333333,0.5647058823529412,0.3726235741444868,0.14511873350923452,-0.10511235373903521,0.7166666666666667,0.5141176470588238,0.10709759188846615,0.1613896218117855,-0.10511235373903521,0.7208333333333333,0.5266176470588235,0.10915716096324465,0.17824684843154504,-0.10511235373903521,0.7194444444444444,0.5369607843137255,0.1082594000844951,0.21921723834652598,-0.17479686680278497,0.6895833333333333,0.541764705882353,0.18060836501901145,0.251099384344767,-0.4395980164450347,0.6583333333333334,0.5384705882352943,0.22750316856780742,0.3499706830841396,-0.05445351619402774,-0.1591935081390124,-0.3490081494621597,-0.24567095522817,0.4895667509512945,0.5104166666666666,0.039584047086684226,0.16666595291331582,0.46665441176470585,-0.005302709535886199,0.04688359188882758,0.3025058090409802,-0.07841968759380064,-0.12395937873488538,0.12890035619166734,-0.07928930138968514,0.745035233745457,0.5055402699770557,0.0922748348290112
834,20,0.8823529411764706,0.0,0.0,Clouds,few clouds,2,0.21739130434782608,0.11538461538461539,0.0958904109589041,0.25,0.0,0,-0.10511235373903521,0.12489006156552344,0.0912547528517111,0.7166666666666667,0.5011764705882353,0.13632365875109945,-0.10511235373903521,0.7166666666666667,0.5082352941176472,0.10012674271229416,0.15391380826737025,-0.10511235373903521,0.7166666666666667,0.5200000000000001,0.11406844106463881,0.14687774846086205,-0.10511235373903521,0.8166666666666667,0.5829411764705883,0.11850443599493035,0.2084432717678101,-0.10511235373903521,0.6333333333333333,0.49529411764705883,0.10392902408111536,0.20404573438874232,-0.10511235373903521,0.7166666666666667,0.5523529411764707,0.10076045627376425,0.2198768689533861,-0.10511235373903521,0.7166666666666667,0.5629411764705884,0.1121673003802281,0.1306068601583111,-0.10511235373903521,0.7166666666666667,0.5047058823529413,0.09569074778200229,0.14050131926121384,-0.10511235373903521,0.7416666666666667,0.5280882352941177,0.10598859315589358,0.16241571386690126,-0.10511235373903521,0.7194444444444444,0.5266666666666667,0.10477397549640895,0.188764291996482,-0.10511235373903521,0.7083333333333333,0.5359558823529412,0.1391793409378961,0.22066842568161832,-0.27235518509203505,0.6849999999999999,0.539529411764706,0.19207858048162235,0.3518946056874817,-0.0584970424176331,-0.16850750170432516,-0.3257799784409098,-0.17553974656785765,0.3962073712697322,0.5059027777777777,0.040723648226285374,0.1700402406626036,0.46248774509803914,-0.004751867404161715,0.043440592894357914,0.3017796789184622,-0.08069675718313257,-0.12982816888361853,0.11758436233658422,-0.08666095780253397,0.7458519478955046,0.4987949464539143,0.0838907902190298
