lat,lon,timezone,timezone_offset,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather_id,weather_main,weather_desc,weather_icon
3.033,101.45,Asia/Kuala_Lumpur,28800,1741878000,1741821667,1741865191,27.79,32.01,1010,83,24.64,NA,20,10000,1.54,330,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735952400,1735946421,1735989443,26.31,26.31,1011,83,23.19,NA,20,10000,0.51,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738504800,1738452483,1738495659,27.31,30.22,1009,78,23.14,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737446400,1737415568,1737458664,29.53,34.36,1008,72,23.95,NA,100,NA,1.11,146,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737082800,1737069904,1737112978,27.36,30.33,1012,78,23.18,NA,88,NA,1.79,24,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738051200,1738020450,1738063590,27.58,30.82,1011,78,23.4,NA,20,10000,2.06,0,501,Rain,moderate rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1740988800,1740957868,1741001294,29.89,36.89,1007,80,26.06,NA,89,NA,2.62,259,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741640400,1741648910,1741692415,26.25,26.25,1009,94,25.21,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737493200,1737501982,1737545084,25.64,26.58,1009,89,23.69,NA,20,8000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740409200,1740353177,1740396538,26.7,30.24,1014,94,25.65,NA,20,10000,1.54,310,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741482000,1741476152,1741519637,27.04,29.64,1011,78,22.87,NA,20,10000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739934000,1739921235,1739964550,28.31,31.28,1013,70,22.31,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738868400,1738884494,1738927708,25.82,26.78,1009,89,23.87,NA,20,8000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737032400,1736983486,1737026555,26.29,26.29,1011,89,24.33,NA,20,9000,0.0,0,200,Thunderstorm,thunderstorm with light rain,11n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737032400,1736983486,1737026555,26.29,26.29,1011,89,24.33,NA,20,9000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739275200,1739230088,1739273334,28.11,32.87,1010,83,24.95,NA,20,10000,0.0,0,200,Thunderstorm,thunderstorm with light rain,11n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737392400,1737415568,1737458664,26.74,29.41,1010,83,23.61,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737262800,1737242737,1737285822,29.43,31.44,1010,58,20.3,NA,40,10000,1.54,0,802,Clouds,scattered clouds,03d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738328400,1738279672,1738322833,27.48,30.13,1010,74,22.43,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737964800,1737934040,1737977174,26.74,28.36,1007,69,20.58,NA,20,9000,5.14,230,211,Thunderstorm,thunderstorm,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737964800,1737934040,1737977174,26.74,28.36,1007,69,20.58,NA,20,9000,5.14,230,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736406000,1736378542,1736421580,31.68,31.83,1009,40,16.43,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738224000,1738193265,1738236420,30.64,34.1,1009,60,21.99,NA,99,NA,0.18,175,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1742000400,1741994422,1742037966,26.35,26.35,1011,89,24.39,NA,20,9000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738468800,1738452483,1738495659,29.51,31.58,1011,58,20.38,NA,20,10000,3.6,330,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741276800,1741303393,1741346858,26.38,26.38,1011,89,24.42,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740232800,1740180402,1740223745,26.3,26.3,1013,89,24.34,NA,20,10000,0.51,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738810800,1738798094,1738841300,28.81,30.43,1011,58,19.73,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739138400,1739143691,1739186929,25.27,26.02,1010,83,22.17,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736344800,1736292119,1736335153,27.33,31.57,1011,89,25.36,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741323600,1741303393,1741346858,31.54,33.99,1009,52,20.49,NA,20,10000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1740391200,1740353177,1740396538,30.06,32.55,1009,58,20.89,NA,99,NA,0.97,137,501,Rain,moderate rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737327600,1737329153,1737372243,25.31,26.35,1008,94,24.27,NA,20,10000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736488800,1736464964,1736508006,29.86,32.19,1013,58,20.71,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741798800,1741821667,1741865191,26.42,26.42,1010,94,25.37,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741345200,1741303393,1741346858,29.68,35.2,1006,74,24.55,NA,93,NA,1.43,117,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738382400,1738366078,1738409246,27.8,31.75,1010,81,24.24,NA,100,NA,1.91,8,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736121600,1736119271,1736162299,25.92,27.02,1011,94,24.88,NA,20,9000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735916400,1735859996,1735903015,26.25,26.25,1011,94,25.21,NA,20,9000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741791600,1741735289,1741778803,26.68,30.53,1010,98,26.34,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736262000,1736205695,1736248726,26.7,29.81,1012,89,24.73,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739620800,1739575668,1739618948,27.84,29.65,1009,64,20.4,NA,20,9000,1.03,0,200,Thunderstorm,thunderstorm with light rain,11n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739620800,1739575668,1739618948,27.84,29.65,1009,64,20.4,NA,20,9000,1.03,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741550400,1741562532,1741606026,26.51,26.51,1010,94,25.46,NA,20,10000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740027600,1740007625,1740050949,31.17,32.13,1011,46,18.18,NA,40,10000,3.09,50,802,Clouds,scattered clouds,03d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736006400,1736032846,1736075871,26.05,26.05,1012,94,25.01,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740513600,1740525949,1740569328,25.86,26.54,1013,78,21.73,NA,20,10000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738130400,1738106858,1738150005,30.43,31.88,1012,51,19.16,NA,20,10000,2.57,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739664000,1739662061,1739705350,24.84,25.83,1011,94,23.81,NA,20,10000,0.51,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741197600,1741217012,1741260468,25.91,27.01,1009,94,24.87,NA,20,9000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740294000,1740266790,1740310142,29.58,31.2,1010,55,19.59,NA,20,10000,1.54,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738774800,1738798094,1738841300,26.32,26.32,1010,74,21.31,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737136800,1737156321,1737199400,26.15,26.15,1010,89,24.19,NA,20,10000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741089600,1741044250,1741087686,28.78,32.97,1007,74,23.68,NA,20,10000,1.54,270,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737464400,1737415568,1737458664,27.35,31.62,1009,89,25.37,NA,20,8000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736200800,1736205695,1736248726,25.12,26.01,1011,89,23.18,NA,20,10000,2.06,180,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739872800,1739834844,1739878151,29.49,33.01,1008,66,22.47,NA,20,10000,4.63,280,211,Thunderstorm,thunderstorm,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739872800,1739834844,1739878151,29.49,33.01,1008,66,22.47,NA,20,10000,4.63,280,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736089200,1736032846,1736075871,26.45,26.45,1011,94,25.4,NA,20,10000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736294400,1736292119,1736335153,25.7,26.65,1011,89,23.75,NA,20,10000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735894800,1735859996,1735903015,28.39,28.17,1008,42,14.25,NA,20,10000,4.12,160,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735894800,1735859996,1735903015,28.39,28.17,1008,42,14.25,NA,20,10000,4.12,160,200,Thunderstorm,thunderstorm with light rain,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1735776000,1735773570,1735816587,25.31,26.22,1011,89,23.37,NA,20,10000,0.51,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736190000,1736205695,1736248726,25.27,26.18,1011,89,23.33,NA,20,10000,1.54,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737424800,1737415568,1737458664,27.39,29.43,1011,69,21.2,NA,20,10000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1740495600,1740439563,1740482933,27.35,28.98,1015,65,20.19,NA,20,10000,2.06,100,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736539200,1736551386,1736594432,25.62,26.17,1012,74,20.64,NA,20,8000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738555200,1738538887,1738582070,29.31,30.78,1011,55,19.34,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739260800,1739230088,1739273334,30.7,33.76,1009,58,21.49,NA,20,10000,3.09,240,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1740139200,1740094014,1740137347,28.83,35.83,1011,89,26.83,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738062000,1738020450,1738063590,26.28,26.28,1011,78,22.14,NA,20,10000,1.54,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737201600,1737156321,1737199400,26.12,26.12,1009,89,24.16,NA,20,10000,2.57,290,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741590000,1741562532,1741606026,31.88,38.35,1008,65,24.48,NA,76,NA,0.87,316,803,Clouds,broken clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738886400,1738884494,1738927708,25.79,26.88,1010,94,24.75,NA,20,10000,0.51,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737630000,1737588395,1737631503,28.38,32.72,1008,78,24.17,NA,20,10000,2.06,250,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741777200,1741735289,1741778803,28.48,30.73,1008,64,21.01,NA,20,9000,0.0,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738162800,1738106858,1738150005,26.39,26.39,1013,73,21.16,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1742173200,1742167177,1742210741,27.8,31.46,1011,79,23.82,NA,20,10000,2.57,100,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1740358800,1740353177,1740396538,26.31,26.31,1013,89,24.35,NA,20,10000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737302400,1737329153,1737372243,26.11,26.11,1010,89,24.15,NA,20,8000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738944000,1738970894,1739014116,26.64,26.64,1011,89,24.68,NA,20,8000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736942400,1736897067,1736940131,26.73,27.69,1010,59,18.06,NA,20,9000,0.51,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738044000,1738020450,1738063590,27.09,30.77,1013,88,24.93,NA,20,10000,2.57,140,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1740510000,1740525949,1740569328,26.18,26.18,1013,87,23.84,NA,100,NA,0.81,121,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739376000,1739402879,1739446143,27.77,31.26,1012,78,23.58,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741759200,1741735289,1741778803,30.91,36.49,1009,67,24.07,NA,100,NA,1.14,320,804,Clouds,overcast clouds,04d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741611600,1741562532,1741606026,28.39,30.71,1010,65,21.18,NA,20,9000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737212400,1737156321,1737199400,25.83,26.79,1011,89,23.88,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741201200,1741217012,1741260468,25.95,25.95,1009,89,24.0,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741723200,1741735289,1741778803,25.5,26.43,1009,89,23.55,NA,20,10000,1.54,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740898800,1740871485,1740914902,33.22,36.44,1007,49,21.06,NA,20,10000,2.06,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741795200,1741821667,1741865191,27.79,30.39,1010,71,22.05,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1742007600,1741994422,1742037966,30.19,34.07,1012,64,22.62,NA,20,10000,0.51,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739556000,1739575668,1739618948,25.83,26.84,1011,91,24.25,NA,59,NA,2.35,25,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739797200,1739748453,1739791751,27.05,31.32,1011,94,26.0,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739404800,1739402879,1739446143,25.78,26.74,1012,89,23.83,NA,20,10000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739451600,1739402879,1739446143,28.88,31.78,1010,66,21.89,NA,20,10000,1.54,190,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740805200,1740785102,1740828509,31.41,33.1,1011,49,19.41,NA,20,10000,2.57,80,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739242800,1739230088,1739273334,29.28,31.19,1013,58,20.16,NA,20,10000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741608000,1741562532,1741606026,27.84,29.88,1010,66,20.9,NA,20,10000,3.09,200,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1742180400,1742167177,1742210741,28.19,32.41,1013,79,24.2,NA,20,10000,3.6,210,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738526400,1738538887,1738582070,24.58,25.26,1009,83,21.5,NA,20,10000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735786800,1735773570,1735816587,29.01,31.36,1012,62,20.99,NA,20,10000,3.09,310,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739487600,1739489274,1739532546,26.13,26.13,1010,83,23.01,NA,20,9000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1742068800,1742080800,1742124354,25.49,26.55,1010,94,24.45,NA,20,7000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738476000,1738452483,1738495659,30.69,32.3,1009,51,19.4,NA,20,10000,5.14,320,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739026800,1738970894,1739014116,26.87,29.28,1011,78,22.71,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740128400,1740094014,1740137347,25.9,26.87,1009,89,23.95,NA,20,10000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1740657600,1740612334,1740655722,26.73,28.34,1011,69,20.57,NA,20,9000,0.51,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740657600,1740612334,1740655722,26.73,28.34,1011,69,20.57,NA,20,9000,0.51,0,200,Thunderstorm,thunderstorm with light rain,11n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739757600,1739748453,1739791751,27.83,30.34,1013,70,21.85,NA,20,10000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741075200,1741044250,1741087686,30.08,37.08,1006,79,26.03,NA,20,10000,3.6,200,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736082000,1736032846,1736075871,26.46,26.46,1010,88,24.31,NA,20,8000,1.54,340,200,Thunderstorm,thunderstorm with light rain,11n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736082000,1736032846,1736075871,26.46,26.46,1010,88,24.31,NA,20,8000,1.54,340,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736791200,1736810648,1736853707,26.08,26.08,1012,78,21.94,NA,20,10000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735945200,1735946421,1735989443,25.64,26.71,1009,94,24.6,NA,20,8000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1742133600,1742080800,1742124354,26.11,26.11,1010,89,24.15,NA,20,10000,1.03,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739221200,1739230088,1739273334,25.88,26.69,1011,83,22.77,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738663200,1738625290,1738668481,30.09,33.42,1007,62,22.01,NA,20,10000,3.09,280,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741683600,1741648910,1741692415,29.58,34.94,1007,74,24.45,NA,96,NA,1.52,26,501,Rain,moderate rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741374000,1741389773,1741433248,26.54,26.54,1008,88,24.39,NA,99,NA,2.15,81,804,Clouds,overcast clouds,04n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740841200,1740785102,1740828509,27.68,31.73,1010,83,24.53,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1742284800,1742253553,1742297127,32.3,33.31,1009,43,18.13,NA,20,10000,2.57,310,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1740106800,1740094014,1740137347,29.86,32.19,1014,58,20.71,NA,20,10000,2.57,340,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739894400,1739921235,1739964550,26.76,29.97,1013,89,24.79,NA,20,9000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739800800,1739748453,1739791751,26.55,26.55,1012,94,25.5,NA,20,10000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737637200,1737588395,1737631503,27.67,31.03,1010,78,23.48,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1738497600,1738452483,1738495659,28.34,30.62,1007,65,21.13,NA,20,10000,1.54,310,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737309600,1737329153,1737372243,25.76,26.85,1010,94,24.72,NA,20,8000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1741309200,1741303393,1741346858,26.29,26.29,1009,83,23.17,NA,20,9000,0.0,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737090000,1737069904,1737112978,29.54,32.34,1010,62,21.49,NA,20,10000,3.09,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738926000,1738884494,1738927708,28.31,34.55,1008,89,26.32,NA,20,10000,2.06,360,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736510400,1736464964,1736508006,26.73,28.0,1012,64,19.36,NA,20,10000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739883600,1739834844,1739878151,28.11,31.45,1011,74,23.04,NA,20,10000,0.51,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735660800,1735687143,1735730158,25.78,26.87,1012,94,24.74,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740560400,1740525949,1740569328,30.46,35.15,1009,66,23.39,NA,20,10000,1.54,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1738407600,1738366078,1738409246,28.62,31.28,1007,66,21.64,NA,20,10000,3.6,290,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1740538800,1740525949,1740569328,28.8,30.42,1014,58,19.72,NA,20,10000,2.06,0,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1737478800,1737501982,1737545084,26.35,26.35,1010,89,24.39,NA,20,9000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736046000,1736032846,1736075871,29.47,32.97,1012,66,22.45,NA,20,10000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1736838000,1736810648,1736853707,29.96,35.93,1009,74,24.82,NA,20,10000,4.12,250,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1742227200,1742253553,1742297127,25.75,26.7,1012,89,23.8,NA,20,10000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739386800,1739402879,1739446143,26.54,26.54,1011,83,23.41,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736614800,1736637807,1736680858,25.48,26.38,1013,88,23.35,NA,20,10000,0.51,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739271600,1739230088,1739273334,28.51,33.98,1009,83,25.34,NA,20,9000,5.66,160,200,Thunderstorm,thunderstorm with light rain,11d
3.033,101.45,Asia/Kuala_Lumpur,28800,1741662000,1741648910,1741692415,29.2,33.17,1013,70,23.16,NA,20,10000,2.57,340,500,Rain,light rain,10d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739793600,1739748453,1739791751,27.48,31.21,1011,83,24.33,NA,40,5000,2.06,0,501,Rain,moderate rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736431200,1736378542,1736421580,27.77,32.87,1012,89,25.79,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739397600,1739402879,1739446143,25.95,25.95,1011,89,24.0,NA,20,10000,0.51,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736251200,1736205695,1736248726,26.85,29.67,1010,83,23.72,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1735808400,1735773570,1735816587,33.08,39.01,1007,58,23.71,NA,20,10000,4.12,280,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1739394000,1739402879,1739446143,25.86,26.83,1011,89,23.91,NA,20,9000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737320400,1737329153,1737372243,25.25,26.29,1008,94,24.21,NA,20,8000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740434400,1740439563,1740482933,25.93,26.88,1012,88,23.79,NA,20,10000,1.03,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1737342000,1737329153,1737372243,27.25,28.83,1011,65,20.1,NA,20,10000,1.03,0,801,Clouds,few clouds,02d
3.033,101.45,Asia/Kuala_Lumpur,28800,1742076000,1742080800,1742124354,25.82,26.78,1010,89,23.87,NA,20,9000,0.0,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1739030400,1739057293,1739100523,26.82,29.6,1012,83,23.69,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
3.033,101.45,Asia/Kuala_Lumpur,28800,1740171600,1740180402,1740223745,25.31,26.35,1011,94,24.27,NA,20,10000,1.03,0,500,Rain,light rain,10n
3.033,101.45,Asia/Kuala_Lumpur,28800,1736805600,1736810648,1736853707,25.9,26.71,1010,83,22.79,NA,20,10000,0.0,0,801,Clouds,few clouds,02n
